Marital_status;Previous_qualification_grade;academic_performance;attendance_rate;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Status;1st_sem_grade;2nd_sem_grade
2;150.0;11.583.333.333.333.300;Partial;No;Yes;Female;No;43;0;Enrolled;10.666.666.666.666.600;12.5
2;100.0;11.233.333.333.333.300;Partial;No;Yes;Female;No;41;0;Graduate;11.8;10.666.666.666.666.600
1;130.0;1.140.340.909.090.900;Full;No;Yes;Male;No;23;0;Graduate;11.625;11.181.818.181.818.100
1;129.0;0.0;Full;No;Yes;Male;No;22;0;Dropout;0.0;0.0
1;127.0;10.75;Full;No;Yes;Male;Yes;25;0;Dropout;10.25;11.25
1;140.0;1.107.857.142.857.140;Partial;No;Yes;Male;No;25;0;Graduate;10.8;11.357.142.857.142.800
1;130.0;12.606.060.606.060.600;Full;No;No;Male;Yes;22;0;Graduate;12.545.454.545.454.500;12.666.666.666.666.600
1;133.1;13.485.714.285.714.200;Full;No;Yes;Male;No;24;1;Enrolled;13.571.428.571.428.500;13.4
1;140.0;0.0;Full;No;Yes;Male;No;47;0;Dropout;0.0;0.0
2;133.1;0.0;Partial;No;Yes;Male;No;41;0;Dropout;0.0;0.0
1;120.0;1.348.888.888.888.880;Full;No;Yes;Male;No;43;0;Graduate;1.477.777.777.777.770;12.2
1;133.1;0.0;Full;No;Yes;Male;No;29;0;Dropout;0.0;0.0
1;120.0;0.0;Full;No;Yes;Male;No;30;0;Dropout;0.0;0.0
1;133.1;0.0;Full;No;No;Male;No;26;0;Dropout;0.0;0.0
1;133.1;0.0;Partial;No;No;Male;No;27;0;Dropout;0.0;0.0
2;100.0;11.5;Full;No;Yes;Male;Yes;36;0;Graduate;11.4;11.6
1;133.1;11.261.904.761.904.700;Full;No;Yes;Male;No;29;0;Dropout;11.666.666.666.666.600;10.857.142.857.142.800
1;120.0;12.142.857.142.857.100;Full;No;Yes;Male;No;35;0;Dropout;11.285.714.285.714.200;13.0
1;128.0;12.05;Full;No;Yes;Male;Yes;18;0;Graduate;11.5;12.6
1;172.0;16.0;Partial;No;Yes;Male;Yes;24;0;Graduate;16.0;16.0
1;146.0;12.583.333.333.333.300;Full;No;Yes;Male;Yes;18;0;Dropout;12.5;12.666.666.666.666.600
1;135.0;12.5;Full;No;Yes;Male;No;18;0;Enrolled;12.0;13.0
2;160.0;5.833.333.333.333.330;Full;No;Yes;Male;No;21;0;Enrolled;0.0;11.666.666.666.666.600
1;150.0;12.8;Full;No;Yes;Male;No;21;0;Graduate;13.0;12.6
1;130.0;12.898.809.523.809.500;Full;No;Yes;Male;No;32;0;Graduate;13.714.285.714.285.700;12.083.333.333.333.300
1;111.0;12.416.666.666.666.600;Full;No;Yes;Male;Yes;22;0;Dropout;12.333.333.333.333.300;12.5
1;130.0;12.713.636.363.636.300;Full;No;No;Male;No;32;0;Dropout;12.727.272.727.272.700;12.7
1;170.0;7.0;Full;No;Yes;Male;No;35;0;Dropout;14.0;0.0
1;133.1;0.0;Full;No;No;Male;No;23;0;Dropout;0.0;0.0
1;100.0;11.2;Partial;No;Yes;Male;No;39;0;Enrolled;11.4;11.0
2;120.0;5.0;Full;No;Yes;Male;No;35;0;Dropout;0.0;10.0
2;110.0;18.283.653.846.153.800;Full;No;Yes;Male;No;32;0;Graduate;18.875;17.692.307.692.307.600
1;133.1;0.0;Full;No;Yes;Male;No;20;0;Dropout;0.0;0.0
1;120.0;11.966.666.666.666.600;Full;No;Yes;Male;No;34;0;Enrolled;11.333.333.333.333.300;12.6
1;150.0;14.85;Partial;No;Yes;Male;No;44;0;Dropout;13.5;16.2
2;133.1;12.5;Full;No;Yes;Male;No;53;0;Graduate;15.0;10.0
1;120.0;0.0;Full;Yes;No;Male;No;28;0;Dropout;0.0;0.0
1;130.0;1.351.111.111.111.110;Partial;No;Yes;Male;No;31;0;Dropout;1.422.222.222.222.220;12.8
1;130.0;0.0;Full;Yes;No;Male;No;18;0;Enrolled;0.0;0.0
1;100.0;6.0;Full;Yes;No;Male;No;44;0;Dropout;12.0;0.0
1;142.0;12.3;Full;No;Yes;Male;No;19;0;Graduate;12.6;12.0
1;130.0;14.083.333.333.333.300;Full;No;Yes;Male;No;21;1;Enrolled;15.083.333.333.333.300;13.083.333.333.333.300
1;148.0;0.0;Full;No;Yes;Male;Yes;18;0;Dropout;0.0;0.0
1;170.0;14.9;Full;No;Yes;Male;No;20;0;Graduate;14.5;15.3
1;110.0;14.0;Full;No;Yes;Male;No;55;0;Graduate;14.5;13.5
1;166.0;11.5;Full;No;Yes;Male;No;27;0;Enrolled;10.0;13.0
1;135.0;0.0;Full;No;Yes;Male;No;19;0;Dropout;0.0;0.0
1;133.0;12.399.999.999.999.900;Full;No;Yes;Male;No;18;0;Graduate;11.6;13.2
2;133.1;5.875;Full;No;Yes;Male;No;43;0;Dropout;11.75;0.0
1;121.0;0.0;Full;No;Yes;Male;No;18;0;Dropout;0.0;0.0
1;159.0;0.0;Full;No;Yes;Male;No;18;0;Dropout;0.0;0.0
1;130.0;0.0;Full;Yes;Yes;Male;Yes;20;0;Dropout;0.0;0.0
2;121.0;11.525;Partial;Yes;No;Male;No;29;0;Dropout;11.25;11.8
1;133.1;5.785.714.285.714.280;Full;Yes;Yes;Male;No;44;0;Dropout;11.571.428.571.428.500;0.0
1;146.0;13.0;Full;No;Yes;Male;No;18;0;Enrolled;10.0;16.0
1;140.0;13.066.666.666.666.600;Full;No;Yes;Male;Yes;20;0;Enrolled;13.833.333.333.333.300;12.3
1;125.0;12.708.333.333.333.300;Full;No;Yes;Male;No;20;0;Dropout;12.75;12.666.666.666.666.600
2;120.0;0.0;Full;No;Yes;Male;No;36;0;Dropout;0.0;0.0
1;150.0;11.3;Full;No;Yes;Male;No;19;0;Enrolled;11.6;11.0
2;110.0;0.0;Full;No;No;Male;No;29;0;Dropout;0.0;0.0
1;120.0;10.791.666.666.666.600;Full;No;Yes;Male;No;18;0;Dropout;11.25;10.333.333.333.333.300
1;133.1;0.0;Full;No;No;Male;No;24;0;Dropout;0.0;0.0
1;133.1;14.666.666.666.666.600;Full;No;Yes;Male;No;20;0;Graduate;14.333.333.333.333.300;15.0
2;133.1;0.0;Partial;Yes;No;Male;No;45;0;Dropout;0.0;0.0
1;130.0;13.5;Full;No;Yes;Male;Yes;28;0;Graduate;13.5;13.5
1;160.0;12.433.333.333.333.300;Full;No;Yes;Male;No;23;0;Enrolled;12.666.666.666.666.600;12.2
1;128.0;11.895.714.285.714.200;Full;No;Yes;Male;No;18;0;Graduate;12.444.285.714.285.700;11.347.142.857.142.800
1;140.0;11.0;Full;No;Yes;Male;No;23;0;Dropout;10.666.666.666.666.600;11.333.333.333.333.300
1;120.0;0.0;Full;No;Yes;Male;No;22;0;Enrolled;0.0;0.0
1;140.0;12.533.333.333.333.300;Full;No;Yes;Male;Yes;22;0;Graduate;12.666.666.666.666.600;12.4
1;120.0;14.016.666.666.666.600;Partial;No;Yes;Male;No;33;0;Graduate;13.2;14.833.333.333.333.300
1;130.0;12.440.909.090.909.000;Full;No;Yes;Male;No;21;0;Graduate;12.7;12.181.818.181.818.100
2;100.0;14.816.666.666.666.600;Full;No;Yes;Male;No;45;0;Graduate;14.833.333.333.333.300;14.8
2;133.1;11.75;Full;No;No;Male;No;44;0;Dropout;11.5;12.0
4;110.0;0.0;Full;No;Yes;Male;No;42;0;Dropout;0.0;0.0
1;147.0;0.0;Full;No;Yes;Male;No;20;0;Dropout;0.0;0.0
1;133.0;12.583.333.333.333.300;Full;No;Yes;Male;No;20;0;Enrolled;12.666.666.666.666.600;12.5
1;137.0;13.607.142.857.142.800;Full;No;Yes;Male;Yes;20;0;Graduate;14.714.285.714.285.700;12.5
1;124.0;11.958.333.333.333.300;Full;No;Yes;Male;No;20;0;Enrolled;13.666.666.666.666.600;10.25
1;128.0;12.15;Full;No;Yes;Male;No;19;0;Enrolled;10.8;13.5
1;120.0;10.464.285.714.285.700;Partial;Yes;No;Male;No;26;0;Dropout;10.5;10.428.571.428.571.400
2;133.1;13.75;Full;No;Yes;Male;No;31;0;Graduate;15.0;12.5
1;142.0;13.333.333.333.333.300;Full;Yes;Yes;Male;Yes;19;0;Graduate;12.666.666.666.666.600;14.0
1;100.0;13.416.666.666.666.600;Full;No;Yes;Male;No;28;0;Graduate;13.166.666.666.666.600;13.666.666.666.666.600
1;149.0;0.0;Full;No;Yes;Male;Yes;20;0;Graduate;0.0;0.0
2;110.0;12.75;Partial;No;Yes;Female;No;43;0;Graduate;13.0;12.5
1;133.1;0.0;Full;No;Yes;Male;Yes;25;1;Dropout;0.0;0.0
1;133.1;12.5;Full;Yes;Yes;Female;No;40;0;Dropout;10.0;15.0
1;150.0;13.354.166.666.666.600;Full;No;Yes;Female;No;20;1;Graduate;13.333.333.333.333.300;13.375
2;133.1;12.833.333.333.333.300;Partial;No;Yes;Female;No;46;0;Graduate;12.333.333.333.333.300;13.333.333.333.333.300
1;121.0;12.412.337.662.337.600;Full;No;Yes;Female;No;26;0;Graduate;13.181.818.181.818.100;11.642.857.142.857.100
2;133.1;12.792.380.952.380.900;Full;No;Yes;Female;Yes;34;0;Graduate;12.513.333.333.333.300;13.071.428.571.428.500
1;122.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;143.0;13.585.714.285.714.200;Full;No;Yes;Female;Yes;18;0;Graduate;13.585.714.285.714.200;13.585.714.285.714.200
1;123.0;11.290.277.777.777.700;Full;No;Yes;Female;No;18;0;Graduate;11.155.555.555.555.500;11.425
1;120.0;11.928.571.428.571.400;Partial;No;Yes;Male;Yes;37;0;Graduate;11.857.142.857.142.800;12.0
1;114.0;0.0;Full;No;Yes;Male;Yes;23;0;Graduate;0.0;0.0
1;114.0;13.807.692.307.692.300;Full;No;Yes;Male;No;26;0;Graduate;14.0;13.615.384.615.384.600
1;154.4;6.0;Full;No;No;Female;No;18;1;Dropout;12.0;0.0
1;190.0;11.997.499.999.999.900;Full;No;Yes;Female;No;18;1;Enrolled;11.575;12.419.999.999.999.900
1;136.0;13.130.535.714.285.700;Full;No;Yes;Female;No;19;0;Graduate;13.198.571.428.571.400;130.625
1;163.3;12.75;Full;No;Yes;Female;No;18;1;Graduate;13.5;12.0
1;126.0;13.066.666.666.666.600;Full;No;Yes;Female;No;19;0;Dropout;13.333.333.333.333.300;12.8
1;122.0;12.125;Full;No;Yes;Male;No;20;1;Enrolled;14.25;10.0
1;137.0;12.083.333.333.333.300;Full;No;Yes;Female;Yes;22;0;Graduate;12.166.666.666.666.600;12.0
1;139.0;12.214.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;12.214.285.714.285.700;12.214.285.714.285.700
1;142.0;12.833.333.333.333.300;Full;No;Yes;Female;Yes;18;0;Graduate;12.666.666.666.666.600;13.0
1;133.1;12.892.857.142.857.100;Full;No;Yes;Female;Yes;18;0;Graduate;12.285.714.285.714.200;13.5
1;126.0;13.0;Full;No;Yes;Female;Yes;18;0;Graduate;13.0;13.0
1;131.0;11.654.761.904.761.900;Full;No;Yes;Female;No;18;0;Graduate;12.142.857.142.857.100;11.166.666.666.666.600
1;131.0;13.480.714.285.714.200;Full;No;Yes;Female;Yes;19;0;Graduate;13.875.714.285.714.200;13.085.714.285.714.200
1;108.0;0.0;Full;No;Yes;Female;No;20;0;Dropout;0.0;0.0
1;133.1;5.833.333.333.333.330;Full;No;Yes;Female;Yes;19;0;Dropout;11.666.666.666.666.600;0.0
1;122.0;12.076.923.076.923.000;Full;No;Yes;Female;No;18;0;Graduate;13.153.846.153.846.100;11.0
1;143.0;13.666.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Dropout;14.5;12.833.333.333.333.300
1;135.0;14.048.839.285.714.200;Full;No;Yes;Female;Yes;18;0;Graduate;1.444.142.857.142.850;1.365.625
1;148.0;14.726.190.476.190.400;Full;No;Yes;Female;No;18;0;Graduate;15.166.666.666.666.600;14.285.714.285.714.200
1;134.0;121.125;Full;No;Yes;Female;Yes;18;0;Graduate;11.6;12.625
1;122.0;12.0;Full;Yes;Yes;Female;No;18;0;Graduate;11.666.666.666.666.600;12.333.333.333.333.300
1;160.0;129.125;Full;No;Yes;Female;Yes;20;0;Graduate;12.625;13.2
1;126.0;11.833.333.333.333.300;Full;No;Yes;Female;Yes;19;0;Graduate;12.666.666.666.666.600;11.0
1;138.0;12.916.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Enrolled;12.833.333.333.333.300;13.0
1;115.0;12.5;Full;No;Yes;Female;Yes;19;0;Graduate;11.857.142.857.142.800;13.142.857.142.857.100
1;141.0;11.075;Full;No;Yes;Female;No;19;0;Enrolled;11.4;10.75
1;100.0;15.0;Full;No;Yes;Female;No;19;1;Enrolled;14.857.142.857.142.800;15.142.857.142.857.100
1;130.0;15.273.809.523.809.500;Full;No;Yes;Female;No;19;0;Graduate;14.714.285.714.285.700;15.833.333.333.333.300
1;130.0;13.25;Full;Yes;Yes;Female;No;20;1;Graduate;13.5;13.0
1;135.0;11.95;Full;No;Yes;Female;Yes;18;0;Graduate;11.5;12.4
1;120.0;7.0;Full;No;Yes;Female;No;33;0;Dropout;14.0;0.0
1;148.0;6.416.666.666.666.660;Full;No;Yes;Female;Yes;19;0;Dropout;12.833.333.333.333.300;0.0
1;136.0;14.089.285.714.285.700;Full;No;Yes;Female;Yes;18;0;Graduate;13.428.571.428.571.400;14.75
1;108.0;0.0;Full;No;Yes;Female;No;19;0;Dropout;0.0;0.0
1;140.0;11.583.333.333.333.300;Full;No;Yes;Female;No;19;0;Enrolled;11.666.666.666.666.600;11.5
1;153.0;15.166.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;16.0;14.333.333.333.333.300
1;135.0;12.833.333.333.333.300;Full;No;Yes;Female;No;20;0;Graduate;13.833.333.333.333.300;11.833.333.333.333.300
1;146.0;132.325;Full;No;Yes;Female;No;19;0;Graduate;132.325;132.325
1;130.0;14.083.333.333.333.300;Full;No;Yes;Male;Yes;18;0;Graduate;14.0;14.166.666.666.666.600
1;113.0;5.0;Full;Yes;Yes;Male;Yes;19;0;Dropout;10.0;0.0
1;145.7;12.803.030.303.030.300;Partial;No;Yes;Female;No;25;1;Graduate;13.333.333.333.333.300;12.272.727.272.727.200
1;145.0;13.416.666.666.666.600;Full;No;Yes;Female;Yes;20;0;Enrolled;12.5;14.333.333.333.333.300
1;126.0;12.0;Partial;No;Yes;Female;No;19;0;Graduate;12.5;11.5
1;160.0;5.25;Partial;Yes;Yes;Male;No;33;0;Dropout;10.5;0.0
1;134.0;11.0;Full;Yes;Yes;Male;No;18;0;Enrolled;10.666.666.666.666.600;11.333.333.333.333.300
1;163.0;10.5;Full;No;Yes;Male;No;18;0;Enrolled;10.5;10.5
1;130.0;11.7;Full;No;Yes;Female;No;19;1;Graduate;12.0;11.4
1;165.0;0.0;Full;No;Yes;Female;No;18;0;Enrolled;0.0;0.0
1;142.0;11.083.333.333.333.300;Full;No;Yes;Female;No;19;0;Enrolled;11.5;10.666.666.666.666.600
1;156.0;13.75;Full;No;Yes;Female;No;18;0;Dropout;14.0;13.5
1;141.0;13.05;Full;No;Yes;Female;No;18;0;Graduate;13.5;12.6
1;143.0;1.307.375;Full;No;Yes;Female;No;18;0;Graduate;1.307.375;1.307.375
2;133.1;5.375;Full;No;Yes;Female;No;37;0;Dropout;10.75;0.0
1;133.0;6.0;Full;No;Yes;Female;No;20;0;Enrolled;12.0;0.0
1;172.0;13.666.666.666.666.600;Full;No;Yes;Female;Yes;20;1;Graduate;14.0;13.333.333.333.333.300
1;140.0;12.880.952.380.952.300;Full;No;Yes;Male;No;21;1;Graduate;12.333.333.333.333.300;13.428.571.428.571.400
1;142.0;141.265.873.015.873;Full;No;Yes;Female;Yes;18;0;Graduate;13.464.285.714.285.700;14.788.888.888.888.800
1;140.0;10.933.333.333.333.300;Partial;No;Yes;Female;No;26;0;Enrolled;10.666.666.666.666.600;11.2
1;133.1;11.899.999.999.999.900;Full;Yes;Yes;Female;No;41;0;Enrolled;11.6;12.2
1;148.0;14.166.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;13.666.666.666.666.600;14.666.666.666.666.600
1;137.0;144.025;Full;Yes;Yes;Female;No;18;0;Graduate;144.025;144.025
1;143.0;15.928.125;Full;No;Yes;Female;No;31;0;Graduate;1.546.875;163.875
1;133.1;13.395.833.333.333.300;Full;Yes;Yes;Female;No;23;0;Graduate;12.625;14.166.666.666.666.600
1;138.0;14.983.333.333.333.300;Full;No;Yes;Female;No;19;0;Graduate;14.983.333.333.333.300;14.983.333.333.333.300
1;138.0;14.0;Full;No;Yes;Female;Yes;20;0;Graduate;15.0;13.0
2;150.0;15.015.873.015.873.000;Partial;No;Yes;Female;No;40;0;Graduate;1.588.888.888.888.880;14.142.857.142.857.100
1;120.0;11.25;Full;Yes;Yes;Female;No;32;0;Dropout;11.5;11.0
1;110.0;10.25;Full;No;Yes;Female;No;24;0;Dropout;10.5;10.0
1;146.0;13.983.333.333.333.300;Full;No;Yes;Female;No;18;0;Graduate;13.983.333.333.333.300;13.983.333.333.333.300
1;148.0;12.916.666.666.666.600;Full;No;Yes;Female;No;18;0;Graduate;13.0;12.833.333.333.333.300
1;145.0;13.333.333.333.333.300;Full;No;Yes;Female;Yes;18;0;Graduate;13.666.666.666.666.600;13.0
1;133.1;0.0;Full;No;No;Female;No;27;0;Dropout;0.0;0.0
1;160.0;14.9;Full;No;Yes;Female;No;18;0;Graduate;14.4;15.4
1;150.0;11.625;Partial;No;Yes;Female;No;26;0;Enrolled;12.0;11.25
1;130.0;13.916.666.666.666.600;Full;No;Yes;Female;No;19;0;Graduate;14.166.666.666.666.600;13.666.666.666.666.600
1;120.0;12.1;Partial;No;Yes;Female;No;19;0;Graduate;12.2;12.0
1;115.0;12.333.333.333.333.300;Full;No;Yes;Female;No;21;0;Enrolled;12.0;12.666.666.666.666.600
1;133.1;10.75;Full;No;Yes;Female;No;24;0;Enrolled;10.5;11.0
1;120.0;11.416.666.666.666.600;Full;No;Yes;Female;No;20;0;Dropout;12.333.333.333.333.300;10.5
1;134.0;12.2;Full;No;Yes;Female;No;18;0;Enrolled;12.2;12.2
1;133.1;0.0;Full;No;Yes;Female;No;30;0;Dropout;0.0;0.0
1;133.1;12.333.333.333.333.300;Full;Yes;No;Female;No;22;0;Enrolled;11.5;13.166.666.666.666.600
1;130.0;11.252.136.752.136.700;Full;No;Yes;Female;No;21;0;Graduate;1.088.888.888.888.880;11.615.384.615.384.600
1;120.0;11.920.833.333.333.300;Full;No;Yes;Female;No;26;0;Dropout;12.166.666.666.666.600;11.675
1;115.0;11.0;Full;No;Yes;Female;No;23;0;Enrolled;10.0;12.0
1;135.0;12.416.666.666.666.600;Full;No;Yes;Female;Yes;18;0;Graduate;12.666.666.666.666.600;12.166.666.666.666.600
1;133.1;11.8;Full;Yes;Yes;Female;No;21;0;Dropout;11.4;12.2
1;145.0;0.0;Full;No;Yes;Female;Yes;18;0;Dropout;0.0;0.0
1;130.0;12.5;Full;No;Yes;Female;No;21;0;Enrolled;13.0;12.0
1;118.0;12.7;Full;No;Yes;Female;No;18;0;Enrolled;13.4;12.0
1;138.0;13.15;Full;No;Yes;Female;Yes;19;0;Dropout;13.5;12.8
1;122.0;11.791.666.666.666.600;Full;No;Yes;Female;No;22;0;Enrolled;12.25;11.333.333.333.333.300
1;126.0;1.255.952.380.952.380;Full;No;Yes;Female;No;19;0;Graduate;12.285.714.285.714.200;12.833.333.333.333.300
1;121.0;0.0;Full;No;No;Female;No;19;0;Dropout;0.0;0.0
1;152.0;11.75;Full;No;Yes;Female;No;19;0;Dropout;10.5;13.0
2;160.0;13.0;Full;No;Yes;Female;No;27;0;Graduate;14.0;12.0
1;134.0;13.2;Full;No;Yes;Female;No;22;0;Graduate;14.2;12.2
1;128.0;13.071.428.571.428.500;Full;No;Yes;Female;No;18;0;Dropout;13.0;13.142.857.142.857.100
1;125.0;11.875;Full;No;Yes;Female;No;20;0;Graduate;11.0;12.75
2;130.0;10.5;Partial;No;Yes;Female;No;34;0;Dropout;11.0;10.0
1;138.0;13.070.634.920.634.900;Full;No;Yes;Female;No;18;0;Graduate;12.385.714.285.714.200;13.755.555.555.555.500
1;121.0;13.5;Full;No;Yes;Male;No;20;0;Graduate;14.75;12.25
1;134.0;16.0;Full;No;Yes;Female;No;20;1;Graduate;16.166.666.666.666.600;15.833.333.333.333.300
1;130.0;0.0;Partial;No;Yes;Male;No;25;0;Dropout;0.0;0.0
1;126.0;12.7;Full;No;Yes;Male;No;18;0;Dropout;12.4;13.0
1;148.0;12.3;Full;No;No;Male;No;18;0;Dropout;11.6;13.0
1;160.0;6.1;Full;No;Yes;Female;Yes;18;0;Dropout;12.2;0.0
1;118.0;11.9;Full;No;Yes;Female;Yes;19;0;Graduate;11.0;12.8
1;150.0;12.366.666.666.666.600;Full;No;Yes;Female;Yes;19;0;Dropout;12.333.333.333.333.300;12.4
1;140.0;13.702.380.952.380.900;Full;No;Yes;Female;Yes;21;0;Graduate;14.833.333.333.333.300;12.571.428.571.428.500
1;100.0;11.727.777.777.777.700;Full;No;Yes;Female;No;29;0;Enrolled;11.555.555.555.555.500;11.9
1;110.0;11.916.666.666.666.600;Full;No;Yes;Female;Yes;20;0;Graduate;12.0;11.833.333.333.333.300
1;140.0;12.663.636.363.636.300;Partial;Yes;Yes;Female;Yes;21;0;Graduate;12.727.272.727.272.700;12.6
1;133.1;10.75;Partial;No;Yes;Female;No;34;1;Dropout;10.5;11.0
1;140.0;12.166.666.666.666.600;Full;No;Yes;Female;No;20;1;Graduate;12.333.333.333.333.300;12.0
1;110.0;6.0;Partial;No;Yes;Male;No;24;0;Dropout;0.0;12.0
1;148.0;14.615.873.015.873.000;Full;No;Yes;Male;No;18;0;Graduate;14.842.857.142.857.100;1.438.888.888.888.880
1;137.0;12.2;Full;No;Yes;Male;No;19;0;Enrolled;12.2;12.2
1;120.0;11.275;Full;No;Yes;Male;Yes;18;0;Enrolled;10.8;11.75
1;120.0;13.541.666.666.666.600;Partial;No;Yes;Male;No;28;0;Enrolled;12.75;14.333.333.333.333.300
1;130.0;11.5;Partial;No;Yes;Male;No;28;0;Dropout;11.0;12.0
1;132.0;5.375;Full;No;Yes;Male;No;20;0;Dropout;10.75;0.0
1;130.0;1.255.375;Full;No;Yes;Male;No;22;0;Graduate;1.255.375;1.255.375
1;128.0;12.665.714.285.714.200;Full;No;Yes;Male;No;19;0;Graduate;12.665.714.285.714.200;12.665.714.285.714.200
1;132.0;12.857.142.857.142.800;Full;No;Yes;Male;No;20;0;Enrolled;12.714.285.714.285.700;13.0
1;133.1;5.875;Full;No;Yes;Male;No;26;0;Dropout;11.75;0.0
1;120.0;5.5;Full;No;No;Male;No;21;0;Dropout;11.0;0.0
1;145.0;0.0;Full;No;Yes;Male;No;18;0;Graduate;0.0;0.0
1;127.0;12.8;Full;No;Yes;Male;No;18;0;Graduate;13.4;12.2
1;135.0;12.348.297.213.622.200;Full;No;Yes;Male;No;22;0;Graduate;12.578.947.368.421.000;12.117.647.058.823.500
2;133.1;0.0;Full;No;Yes;Male;No;36;0;Dropout;0.0;0.0
1;125.0;11.75;Full;No;Yes;Male;Yes;20;0;Graduate;12.0;11.5
1;127.0;6.166.666.666.666.660;Full;No;Yes;Male;No;20;0;Dropout;12.333.333.333.333.300;0.0
1;133.1;12.5;Partial;No;Yes;Male;No;25;0;Dropout;11.5;13.5
1;150.0;13.316.666.666.666.600;Full;No;Yes;Male;No;35;0;Graduate;12.8;13.833.333.333.333.300
1;133.1;0.0;Full;No;Yes;Male;No;22;0;Dropout;0.0;0.0
1;150.0;12.714.285.714.285.700;Full;No;Yes;Male;No;26;0;Enrolled;13.285.714.285.714.200;12.142.857.142.857.100
1;130.0;11.9;Full;Yes;No;Male;No;20;0;Dropout;11.8;12.0
1;133.1;12.416.666.666.666.600;Partial;No;Yes;Male;No;50;0;Dropout;11.333.333.333.333.300;13.5
1;125.0;12.002;Full;No;Yes;Male;No;20;0;Dropout;12.002;12.002
1;127.0;13.599.444.444.444.400;Full;No;Yes;Male;No;20;0;Enrolled;13.976.666.666.666.600;1.322.222.222.222.220
1;140.0;13.1;Full;No;No;Male;No;35;0;Dropout;15.2;11.0
1;110.0;13.654.761.904.761.900;Full;No;Yes;Male;Yes;19;0;Graduate;13.142.857.142.857.100;14.166.666.666.666.600
2;133.1;0.0;Full;No;Yes;Male;No;43;0;Dropout;0.0;0.0
1;124.0;13.867.142.857.142.800;Full;No;Yes;Male;No;19;0;Graduate;13.867.142.857.142.800;13.867.142.857.142.800
1;114.0;12.675;Full;No;Yes;Male;No;25;0;Graduate;12.675;12.675
1;155.0;0.0;Full;No;Yes;Male;No;19;0;Graduate;0.0;0.0
1;114.0;12.25;Full;No;Yes;Male;Yes;20;0;Enrolled;12.0;12.5
1;133.1;0.0;Full;No;Yes;Male;No;22;0;Dropout;0.0;0.0
1;125.0;11.6;Full;No;Yes;Male;Yes;19;0;Dropout;11.0;12.2
2;120.0;11.041.666.666.666.600;Partial;No;Yes;Male;No;32;0;Dropout;10.75;11.333.333.333.333.300
2;100.0;14.183.333.333.333.300;Full;No;Yes;Male;No;57;0;Graduate;14.2;14.166.666.666.666.600
1;133.1;12.087.499.999.999.900;Full;No;No;Male;No;20;0;Dropout;12.6;11.575
1;120.0;0.0;Partial;No;No;Male;No;38;0;Dropout;0.0;0.0
2;120.0;14.083.333.333.333.300;Partial;No;Yes;Male;No;45;0;Graduate;14.0;14.166.666.666.666.600
2;110.0;11.125;Full;Yes;No;Male;No;43;0;Dropout;10.0;12.25
1;144.0;13.479.166.666.666.600;Full;No;Yes;Male;No;19;0;Graduate;13.833.333.333.333.300;13.125
2;133.1;11.0;Partial;No;No;Male;No;49;0;Dropout;11.0;11.0
2;133.1;11.635.714.285.714.200;Full;No;Yes;Male;No;43;0;Enrolled;11.635.714.285.714.200;11.635.714.285.714.200
1;133.1;6.125;Partial;No;Yes;Male;No;34;0;Dropout;12.25;0.0
1;138.0;11.892.857.142.857.100;Full;Yes;Yes;Male;No;18;0;Enrolled;12.5;11.285.714.285.714.200
2;120.0;13.733.333.333.333.300;Partial;No;Yes;Male;No;43;0;Graduate;13.8;13.666.666.666.666.600
1;120.0;11.5;Full;No;Yes;Male;No;21;0;Dropout;12.0;11.0
2;160.0;11.75;Partial;No;Yes;Male;No;40;0;Enrolled;11.0;12.5
1;134.0;12.652.777.777.777.700;Full;No;Yes;Male;Yes;19;0;Graduate;13.75;11.555.555.555.555.500
1;133.1;10.958.333.333.333.300;Full;No;Yes;Male;No;27;0;Enrolled;10.666.666.666.666.600;11.25
2;110.0;6.575;Full;No;Yes;Male;No;43;0;Dropout;0.0;13.15
1;130.0;14.616.666.666.666.600;Partial;No;Yes;Male;No;31;0;Graduate;13.833.333.333.333.300;15.4
1;140.0;0.0;Full;Yes;Yes;Male;No;26;0;Enrolled;0.0;0.0
1;150.0;16.3;Partial;No;Yes;Male;No;34;0;Graduate;15.8;16.8
4;100.0;1.252.608.695.652.170;Full;No;Yes;Male;No;30;0;Graduate;1.252.608.695.652.170;1.252.608.695.652.170
2;133.1;6.391.666.666.666.660;Full;No;Yes;Male;No;36;0;Dropout;12.783.333.333.333.300;0.0
1;120.0;5.0;Partial;Yes;No;Male;No;46;0;Dropout;0.0;10.0
1;133.1;11.833.333.333.333.300;Full;No;Yes;Male;No;22;0;Graduate;13.0;10.666.666.666.666.600
1;130.0;0.0;Full;No;Yes;Male;No;27;0;Dropout;0.0;0.0
1;126.0;11.4;Full;No;Yes;Male;No;20;0;Enrolled;10.8;12.0
1;130.0;10.5;Full;No;Yes;Male;No;20;0;Enrolled;11.0;10.0
